Episodio,Recompensa_Episodio,Recompensa_Promedio_Movil,Pasos_Episodio,Pasos_Promedio_Movil,Metas_Alcanzadas_Episodio,Metas_Alcanzadas_Promedio_Movil,loss,policy_loss,value_loss,actor_loss,critic_loss,entropy_loss,alpha_loss,alpha,epsilon
4791,-261.11899349385936,-89.76162620737512,49,31.04,0,0.32,,,,,,,,,
4792,223.0830226873329,-86.77141231242727,35,31.24,0,0.31,,,,,,,,,
4793,-95.46156719107728,-85.25967459238588,4,30.79,0,0.31,,,,,,,,,
4794,-196.65362241219816,-84.96329942135547,77,31.37,1,0.32,,,,,,,,,
4795,-244.5072828765654,-88.11945379825458,28,31.13,0,0.31,,,,,,,,,
4796,-66.44553834582166,-87.81467920829334,18,31.26,1,0.32,,,,,,,,,
4797,-196.10294828107521,-87.05247114909203,29,31.33,0,0.32,,,,,,,,,
4798,-42.809122515976284,-86.4828453042764,15,31.46,0,0.32,,,,,,,,,
4799,-816.530713162564,-93.50019961059462,56,32.0,0,0.32,,,,,,,,,
4800,-182.05380596171773,-92.84899653391071,27,32.14,1,0.33,,,,,,,,,
4801,-275.09121847672463,-94.48411373697317,18,32.09,0,0.32,,,,,,,,,
4802,-99.9200179623396,-97.80691699301573,2,31.62,0,0.32,,,,,,,,,
4803,-283.0682789448083,-100.90421081676472,18,31.61,0,0.32,,,,,,,,,
4804,-17.51304268909054,-103.97105083983791,22,31.14,0,0.31,,,,,,,,,
4805,125.5286480621901,-98.18271277695196,55,31.23,0,0.31,,,,,,,,,
4806,-99.80378247373858,-98.22541217792588,3,31.16,0,0.31,,,,,,,,,
4807,-223.21480233881135,-100.1336303238859,13,30.74,0,0.31,,,,,,,,,
4808,-99.80378247373858,-99.08994429001264,3,30.21,0,0.3,,,,,,,,,
4809,-114.74441834037265,-102.83443246939596,2,29.15,0,0.28,,,,,,,,,
4810,-187.8057809258317,-104.52985271135205,44,29.04,1,0.29,,,,,,,,,
4811,-226.80488126504773,-108.86049667263859,29,28.49,0,0.29,,,,,,,,,
4812,-96.2570506980894,-111.97511628324607,9,28.17,0,0.29,,,,,,,,,
4813,-99.80378247373858,-109.93329879432297,3,27.85,0,0.29,,,,,,,,,
4814,-221.83649867825955,-114.9648668702838,14,27.59,0,0.27,,,,,,,,,
4815,239.68410075854104,-111.61693420490403,58,27.94,1,0.28,,,,,,,,,
4816,-114.85220711647708,-111.76741084238898,3,27.94,0,0.28,,,,,,,,,
4817,288.8987331866126,-106.1844758338108,49,28.28,1,0.29,,,,,,,,,
4818,497.07041501708363,-100.78542331821009,60,28.74,2,0.31,,,,,,,,,
4819,-100.01,-108.4331138238866,1,28.17,0,0.28,,,,,,,,,
4820,-342.17573762128734,-110.85477120009946,37,28.53,0,0.28,,,,,,,,,
4821,-225.6201231361378,-110.3561589324583,16,28.42,0,0.28,,,,,,,,,
4822,73.3122938058829,-108.2183659022392,39,28.77,0,0.28,,,,,,,,,
4823,-224.69621336576415,-109.08808466824905,15,28.64,0,0.28,,,,,,,,,
4824,-90.6552751284445,-107.75262926695612,14,28.66,0,0.28,,,,,,,,,
4825,-364.83766793527326,-110.7187465978073,23,28.65,0,0.28,,,,,,,,,
4826,-46.166712736592174,-109.47580897731879,21,28.39,0,0.28,,,,,,,,,
4827,-89.07022884900391,-109.36641126580885,25,28.63,1,0.29,,,,,,,,,
4828,506.62621038223585,-102.01059947848329,43,28.92,0,0.29,,,,,,,,,
4829,-248.12646278153017,-105.28288341240906,17,28.73,0,0.29,,,,,,,,,
4830,-31.61715855399872,-106.72618332641532,45,28.84,0,0.28,,,,,,,,,
4831,-6.352244714102099,-107.23693658177612,21,28.81,0,0.28,,,,,,,,,
4832,-99.96881319109539,-106.25747288837967,2,28.73,0,0.28,,,,,,,,,
4833,-171.70696931086962,-106.33547591312944,8,28.35,0,0.27,,,,,,,,,
4834,-170.7161118133381,-106.75460804247751,7,28.39,0,0.27,,,,,,,,,
4835,221.3693019888899,-105.73971902209755,57,28.55,0,0.27,,,,,,,,,
4836,-216.13977075696113,-105.82970953943928,12,28.49,0,0.27,,,,,,,,,
4837,-179.8887753279194,-105.19523753787428,7,28.27,0,0.27,,,,,,,,,
4838,-78.08125140040241,-105.4250471205571,8,28.04,0,0.27,,,,,,,,,
4839,166.81688451658323,-105.24334321767219,30,27.87,0,0.27,,,,,,,,,
4840,8.525701673713726,-102.47201390432701,54,28.25,0,0.27,,,,,,,,,
4841,-211.3382960787353,-99.92107069532157,12,27.75,0,0.26,,,,,,,,,
4842,-256.68633116461973,-101.50790336975315,16,27.88,0,0.26,,,,,,,,,
4843,-247.66505952383812,-102.7995590715519,24,27.96,0,0.26,,,,,,,,,
4844,-365.16990913812543,-106.03349204521047,63,28.45,1,0.27,,,,,,,,,
4845,-220.3464995614442,-106.91727665774027,10,28.35,0,0.27,,,,,,,,,
4846,-330.9524991426053,-103.83576894781486,39,28.13,0,0.27,,,,,,,,,
4847,-47.38847877478411,-110.6402452752406,29,27.64,0,0.26,,,,,,,,,
4848,-767.9774845597934,-117.90556948174567,73,27.94,0,0.24,,,,,,,,,
4849,-87.48195265914356,-117.50036909296128,42,28.33,0,0.24,,,,,,,,,
4850,-149.96980320421108,-106.34430312388305,33,27.46,0,0.24,,,,,,,,,
4851,-59.698012014423945,-109.96198030057941,25,27.22,0,0.23,,,,,,,,,
4852,-100.01,-117.04815278571948,1,26.46,0,0.2,,,,,,,,,
4853,82.62432591922904,-114.08993691678897,55,26.91,1,0.21,,,,,,,,,
4854,-113.53583408399372,-114.5095970740648,23,27.05,1,0.22,,,,,,,,,
4855,-239.8441901463678,-115.05538440578277,16,27.12,0,0.22,,,,,,,,,
4856,66.8723240495752,-110.28390157360711,24,27.06,0,0.22,,,,,,,,,
4857,-162.98283177727657,-111.3933197599019,6,26.95,0,0.22,,,,,,,,,
4858,-21.43243135258649,-110.22680403176601,27,27.09,1,0.23,,,,,,,,,
4859,-245.90146617603034,-110.05699295251056,12,26.99,0,0.23,,,,,,,,,
4860,-225.82512372124853,-112.62436664808956,11,26.73,0,0.23,,,,,,,,,
4861,-93.28479463687053,-110.20899923432167,12,26.25,0,0.21,,,,,,,,,
4862,134.56212498824186,-107.00622127172169,124,27.42,0,0.21,,,,,,,,,
4863,-75.88599014611046,-105.90985757280508,21,27.25,1,0.22,,,,,,,,,
4864,-179.1498228339192,-107.1474109218045,24,27.03,0,0.22,,,,,,,,,
4865,221.8374060510863,-103.96357386895727,48,27.43,0,0.22,,,,,,,,,
4866,240.80211848578023,-101.92805078240328,26,27.22,1,0.23,,,,,,,,,
4867,-387.53927714038383,-102.98000844464258,27,27.28,0,0.23,,,,,,,,,
4868,-152.11989315830135,-103.0323161176933,5,26.82,0,0.23,,,,,,,,,
4869,195.11923630620504,-100.6970878848506,52,27.2,0,0.23,,,,,,,,,
4870,-496.42069839622866,-103.26750664115325,39,27.4,0,0.23,,,,,,,,,
4871,-797.955426091272,-106.4531355437648,245,29.44,3,0.26,,,,,,,,,
4872,535.3707657256167,-98.87623702099403,191,31.16,2,0.28,,,,,,,,,
4873,-339.1677289366386,-101.61722811222347,24,30.54,0,0.26,,,,,,,,,
4874,-236.70431131580187,-104.98783739166657,14,30.4,0,0.26,,,,,,,,,
4875,-322.3170054332618,-107.74151792399401,31,30.43,0,0.26,,,,,,,,,
4876,-282.8998502855789,-110.64715996915609,22,30.41,0,0.25,,,,,,,,,
4877,-338.1412693452424,-113.70638101269225,65,30.69,0,0.24,,,,,,,,,
4878,-383.02693294606604,-121.44986107469173,35,30.54,0,0.22,,,,,,,,,
4879,-82.12511885951757,-119.50535843223619,12,30.4,0,0.22,,,,,,,,,
4880,-198.54139199318456,-120.5701057989287,12,30.37,0,0.22,,,,,,,,,
4881,158.3003199753369,-118.09923807673133,38,30.69,0,0.22,,,,,,,,,
4882,-61.971119460628515,-120.05900233618404,19,30.5,0,0.22,,,,,,,,,
4883,-223.64244063252383,-121.96447237773732,21,30.31,0,0.2,,,,,,,,,
4884,-50.65052689120272,-122.92000153236515,13,30.17,0,0.2,,,,,,,,,
4885,-114.79438441924462,-121.4668985805545,2,29.91,0,0.2,,,,,,,,,
4886,585.3927854745104,-115.02575568485162,82,30.58,4,0.24,,,,,,,,,
4887,-1362.3050915566537,-127.93673538528961,144,31.58,0,0.24,,,,,,,,,
4888,-239.70095311643388,-128.26935992083415,14,31.6,0,0.24,,,,,,,,,
4889,-114.74525865218693,-128.78276236641133,2,31.52,0,0.24,,,,,,,,,
4890,11.328706662852824,-127.52202719329621,35,31.85,0,0.24,,,,,,,,,
4891,63.31081963990708,-124.27772906195857,34,31.7,0,0.24,,,,,,,,,
4892,-100.01,-127.5086592888319,1,31.36,0,0.24,,,,,,,,,
4893,-39.86906793873784,-126.95273429630852,33,31.65,0,0.24,,,,,,,,,
4894,-162.98449835007642,-126.61604305568731,6,30.94,0,0.23,,,,,,,,,
4895,110.57217461003619,-123.06524848082128,52,31.18,0,0.23,,,,,,,,,
4896,-167.9226304775085,-124.08001940213816,18,31.18,0,0.22,,,,,,,,,
4897,-422.4793567747902,-126.34378348707531,34,31.23,0,0.22,,,,,,,,,
4898,-99.80495381705289,-126.91374180008606,3,31.11,0,0.22,,,,,,,,,
4899,-157.60204241743588,-120.32445509263476,7,30.62,0,0.22,,,,,,,,,
4900,-345.7812824581429,-121.96172985759902,31,30.66,0,0.21,,,,,,,,,
4901,123.66859288393188,-117.97413174399246,48,30.96,3,0.24,,,,,,,,,
4902,-223.04912928477412,-119.2054228572168,62,31.56,0,0.24,,,,,,,,,
4903,-131.03808546641167,-117.68512092243283,63,32.01,2,0.26,,,,,,,,,
4904,-97.41125235419655,-118.48410301908389,8,31.87,0,0.26,,,,,,,,,
4905,607.1287597747928,-113.66810190195787,135,32.67,1,0.27,,,,,,,,,
4906,-187.9973275663439,-114.5500373528839,28,32.92,1,0.28,,,,,,,,,
4907,-100.23724753573563,-113.32026180485316,34,33.13,0,0.28,,,,,,,,,
4908,-2.2181054440134034,-112.34440503455589,24,33.34,0,0.28,,,,,,,,,
4909,193.38598929608247,-109.26310095819136,200,35.32,3,0.31,,,,,,,,,
4910,236.3508450251445,-105.02153469868159,49,35.37,1,0.31,,,,,,,,,
4911,-49.91016757132891,-103.2525875617444,15,35.23,0,0.31,,,,,,,,,
4912,-95.66455868618237,-103.24666264162533,7,35.21,0,0.31,,,,,,,,,
4913,-100.01,-103.24872481688796,1,35.19,0,0.31,,,,,,,,,
4914,-1184.171406428072,-112.87207389438609,229,37.34,1,0.32,,,,,,,,,
4915,-114.12364871633025,-116.4101513891348,36,37.12,1,0.32,,,,,,,,,
4916,77.66997026271316,-114.48492961534286,95,38.04,0,0.32,,,,,,,,,
4917,-90.44179744659166,-118.27833492167491,17,37.72,0,0.31,,,,,,,,,
4918,84.2286987977639,-122.40675208386813,32,37.44,1,0.3,,,,,,,,,
4919,916.975076227175,-112.23690132159638,67,38.1,0,0.3,,,,,,,,,
4920,-162.987691292615,-110.44502085830965,6,37.79,0,0.3,,,,,,,,,
4921,-73.597989914943,-108.92479952609773,12,37.75,0,0.3,,,,,,,,,
4922,370.9930054753827,-105.9479924094027,77,38.13,2,0.32,,,,,,,,,
4923,-227.56681980892193,-105.97669847383429,16,38.14,0,0.32,,,,,,,,,
4924,-173.04438031480026,-106.80058952569783,7,38.07,0,0.32,,,,,,,,,
4925,569.9911181957077,-97.45230166438807,90,38.74,2,0.34,,,,,,,,,
4926,12.800228788536359,-96.86263224913677,39,38.92,0,0.34,,,,,,,,,
4927,-726.7930016924835,-103.23985997757158,64,39.31,0,0.33,,,,,,,,,
4928,-52.04101580692,-108.82653223946312,13,39.01,0,0.33,,,,,,,,,
4929,-65.07360893891789,-106.99600370103701,18,39.02,0,0.33,,,,,,,,,
4930,-98.8817582451271,-107.66864969794825,6,38.63,0,0.33,,,,,,,,,
4931,-279.9472582914386,-110.40459983372162,25,38.67,0,0.33,,,,,,,,,
4932,-80.67684837745021,-110.21168018558518,12,38.77,0,0.33,,,,,,,,,
4933,-222.2094622851776,-110.71670511532825,12,38.81,0,0.33,,,,,,,,,
4934,29.924305485948352,-108.7103009423354,53,39.27,0,0.33,,,,,,,,,
4935,-266.31721990669826,-113.58716616129126,20,38.9,0,0.33,,,,,,,,,
4936,-201.0830256741607,-113.43659871046326,32,39.1,0,0.33,,,,,,,,,
4937,74.56657456489846,-110.89204521153508,37,39.4,1,0.34,,,,,,,,,
4938,-16.88635318380142,-110.28009622936908,35,39.67,0,0.34,,,,,,,,,
4939,-613.4199653422355,-118.08246472795727,61,39.98,0,0.34,,,,,,,,,
4940,-35.63940074086172,-118.524115752103,38,39.82,1,0.35,,,,,,,,,
4941,-254.90466480978142,-118.95977943941347,37,40.07,1,0.36,,,,,,,,,
4942,-83.1086740908242,-117.22400286867551,23,40.14,1,0.37,,,,,,,,,
4943,-89.9210444720116,-115.64656271815726,13,40.03,0,0.37,,,,,,,,,
4944,-230.6242211617634,-114.30110583839364,13,39.53,0,0.36,,,,,,,,,
4945,-87.96958294418339,-112.97733667222103,6,39.49,0,0.36,,,,,,,,,
4946,-200.02062158264238,-111.6680178966214,9,39.19,0,0.36,,,,,,,,,
4947,-211.34850247179037,-113.30761813359146,12,39.02,0,0.36,,,,,,,,,
4948,-82.91490432843065,-106.45699233127782,43,38.72,0,0.36,,,,,,,,,
4949,451.1974918287872,-101.07019788639855,38,38.68,3,0.39,,,,,,,,,
4950,-184.46516889805565,-101.41515154333698,42,38.77,0,0.39,,,,,,,,,
4951,73.50404957877545,-100.08313092740498,28,38.8,0,0.39,,,,,,,,,
4952,-36.780790462890096,-99.45083883203388,42,39.21,0,0.39,,,,,,,,,
4953,-142.38684679605788,-101.70095055918675,4,38.7,0,0.38,,,,,,,,,
4954,-113.71344058756556,-101.70272662422246,4,38.51,0,0.37,,,,,,,,,
4955,-254.45083396483187,-101.84879306240713,21,38.56,0,0.37,,,,,,,,,
4956,-199.73660700501392,-104.51488237295301,11,38.43,0,0.37,,,,,,,,,
4957,539.3967583684508,-97.49108647149573,78,39.15,1,0.38,,,,,,,,,
4958,390.8841342800142,-93.36792081516971,124,40.12,1,0.38,,,,,,,,,
4959,-54.357553977142814,-91.45248169318083,21,40.21,1,0.39,,,,,,,,,
4960,-171.53181041005035,-90.90954856006883,8,40.18,0,0.39,,,,,,,,,
4961,128.4688092569811,-88.69201252113035,32,40.38,0,0.39,,,,,,,,,
4962,528.5285419551112,-84.75234835146165,73,39.87,1,0.4,,,,,,,,,
4963,-163.25712657134204,-85.62605971571396,17,39.83,0,0.39,,,,,,,,,
4964,216.12385854053656,-81.67332290196941,45,40.04,2,0.41,,,,,,,,,
4965,-18.11203946503113,-84.07281735713059,18,39.74,0,0.41,,,,,,,,,
4966,-95.59413086538689,-87.43677985064225,10,39.58,0,0.4,,,,,,,,,
4967,-194.9805033001129,-85.51119211223956,8,39.39,0,0.4,,,,,,,,,
4968,-114.7945797757057,-85.1379389784136,2,39.36,0,0.4,,,,,,,,,
4969,-10.424448193163514,-87.19337582340728,48,39.32,1,0.41,,,,,,,,,
4970,-79.93426225955204,-83.02851146204053,21,39.14,0,0.41,,,,,,,,,
4971,-83.04832453793618,-75.87944044650716,7,36.76,0,0.38,,,,,,,,,
4972,242.88151741552264,-78.80433292960811,53,35.38,0,0.36,,,,,,,,,
4973,-176.05949817047588,-77.17325062194648,26,35.4,0,0.36,,,,,,,,,
4974,-319.0577270483935,-77.99678477927239,28,35.54,0,0.36,,,,,,,,,
4975,-100.01,-75.77371472493978,1,35.24,0,0.36,,,,,,,,,
4976,-51.87054513235064,-73.4634216734075,25,35.27,0,0.36,,,,,,,,,
4977,-89.5838786722304,-70.97784776667737,6,34.68,0,0.36,,,,,,,,,
4978,-270.4193824741541,-69.85177226195825,24,34.57,0,0.36,,,,,,,,,
4979,-271.08348536938104,-71.74135592705689,123,35.68,2,0.38,,,,,,,,,
4980,-37.62892270898237,-70.13223123421487,35,35.91,0,0.38,,,,,,,,,
4981,182.282782350476,-69.89240661046348,78,36.31,4,0.42,,,,,,,,,
4982,62.777097686766254,-68.64492443898953,26,36.38,0,0.42,,,,,,,,,
4983,-152.11743842484438,-67.92967441691272,5,36.22,0,0.42,,,,,,,,,
4984,-594.6838698669834,-73.37000784667053,42,36.51,0,0.42,,,,,,,,,
4985,247.16244028288259,-69.75043959964925,44,36.93,2,0.44,,,,,,,,,
4986,-57.232427579424446,-76.17669173018861,30,36.41,1,0.41,,,,,,,,,
4987,-90.53667022182944,-63.459007516840366,26,35.23,0,0.41,,,,,,,,,
4988,601.7372107798654,-55.04462587787737,155,36.64,0,0.41,,,,,,,,,
4989,-282.4653804670992,-56.72182709602649,22,36.84,0,0.41,,,,,,,,,
4990,25.644038649953416,-56.57867377615549,59,37.08,1,0.42,,,,,,,,,
4991,66.20444692312664,-56.549737503323286,28,37.02,0,0.42,,,,,,,,,
4992,105.15298837732978,-54.498107619549984,39,37.4,2,0.44,,,,,,,,,
4993,-231.8653809449553,-56.41807074961216,19,37.26,0,0.44,,,,,,,,,
4994,-999.0264310407963,-64.77849007651936,178,38.98,2,0.46,,,,,,,,,
4995,-100.01,-66.88431182261974,1,38.47,0,0.46,,,,,,,,,
4996,130.95317565622787,-63.895553761282365,28,38.57,2,0.48,,,,,,,,,
4997,-76.42587097649482,-60.43501890329941,13,38.36,0,0.48,,,,,,,,,
4998,-271.1156029121989,-62.148125394250854,20,38.53,0,0.48,,,,,,,,,
4999,68.20342065804984,-59.89007076349601,77,39.23,0,0.48,,,,,,,,,
5000,20.01562080802276,-56.23210173083436,24,39.16,0,0.48,,,,,,,,,
5001,-95.15,-58.42028765967368,10,38.78,0,0.45,,,,,,,,,
5002,-65.23710167981007,-56.84216738362404,12,38.28,0,0.45,,,,,,,,,
5003,-184.69510411570508,-57.37873757011698,11,37.76,0,0.43,,,,,,,,,
5004,151.5162566173296,-54.88946248040172,24,37.92,1,0.44,,,,,,,,,
5005,-243.36257955415147,-63.39437587369117,38,36.95,0,0.43,,,,,,,,,
5006,135.13645370438593,-60.163038060983865,43,37.1,0,0.42,,,,,,,,,
5007,-214.26709245142138,-61.30333651014072,53,37.29,1,0.43,,,,,,,,,
5008,-96.56080102514385,-62.246763465952014,9,37.14,0,0.43,,,,,,,,,
5009,-100.01,-65.18072335891284,1,35.15,0,0.4,,,,,,,,,
5010,-163.7993970871778,-69.18222578003606,12,34.78,0,0.39,,,,,,,,,
5011,-99.91990598356638,-69.68232316415845,2,34.65,0,0.39,,,,,,,,,
5012,-34.190417156958546,-69.06758174886622,23,34.81,0,0.39,,,,,,,,,
5013,164.1295290415498,-66.4261864584507,39,35.19,0,0.39,,,,,,,,,
5014,-57.08813088656181,-55.1553537030356,30,33.2,0,0.38,,,,,,,,,
5015,272.1209169721555,-51.29290804615075,45,33.29,0,0.37,,,,,,,,,
5016,-416.896708287745,-56.23857483165532,32,32.66,0,0.37,,,,,,,,,
5017,-250.21252189980504,-57.83628207618747,25,32.74,0,0.37,,,,,,,,,
5018,-88.19217559475322,-59.56049082011265,14,32.56,0,0.36,,,,,,,,,
5019,-40.29551705731849,-69.13319675295757,19,32.08,0,0.36,,,,,,,,,
5020,-126.79397761471074,-68.77125961617853,5,32.07,0,0.36,,,,,,,,,
5021,-100.01,-69.03537971702909,1,31.96,0,0.36,,,,,,,,,
5022,-99.74435225826342,-73.74275329436556,2,31.21,0,0.34,,,,,,,,,
5023,-94.08621673819948,-72.40794726365833,29,31.34,0,0.34,,,,,,,,,
5024,58.60624124978595,-70.09144104801247,24,31.51,2,0.36,,,,,,,,,
5025,-85.67453942269975,-76.64809762419654,18,30.79,0,0.34,,,,,,,,,
5026,-194.5373255641955,-78.72147316772386,24,30.64,1,0.35,,,,,,,,,
5027,-221.30091701863216,-73.66655232098536,18,30.18,0,0.35,,,,,,,,,
5028,-250.25435712212135,-75.64868573413736,15,30.2,0,0.35,,,,,,,,,
5029,-100.01,-75.99804964474819,1,30.03,0,0.35,,,,,,,,,
5030,-247.33008879785717,-77.48253295027548,15,30.12,0,0.35,,,,,,,,,
5031,-148.30173963424778,-76.16607776370358,22,30.09,0,0.35,,,,,,,,,
5032,-70.85153449328375,-76.06782462486191,24,30.21,0,0.35,,,,,,,,,
5033,-251.68312710037225,-76.36256127301387,60,30.69,2,0.37,,,,,,,,,
5034,-72.33204724370685,-77.38512480031041,19,30.35,0,0.37,,,,,,,,,
5035,-100.01,-75.72205260124343,1,30.16,0,0.37,,,,,,,,,
5036,45.472849294387245,-73.25649385155795,36,30.2,0,0.37,,,,,,,,,
5037,-109.25372195426417,-75.09469681674959,16,29.99,0,0.36,,,,,,,,,
5038,-53.50089103626593,-75.46084219527422,57,30.21,1,0.37,,,,,,,,,
5039,-212.37071581882088,-71.45034970004006,16,29.76,0,0.37,,,,,,,,,
5040,-148.38518843686495,-72.5778075770001,21,29.59,1,0.37,,,,,,,,,
5041,-133.3350783378842,-71.36211171228113,33,29.55,0,0.36,,,,,,,,,
5042,-262.9660069348889,-73.16068504072179,20,29.52,0,0.35,,,,,,,,,
5043,-220.3414069605921,-74.46488866560759,31,29.7,0,0.35,,,,,,,,,
5044,-95.59413086538687,-73.11458776264384,10,29.67,0,0.35,,,,,,,,,
5045,-195.23252118334474,-74.18721714503543,43,30.04,0,0.35,,,,,,,,,
5046,68.29966181030717,-71.50401431110593,61,30.56,1,0.36,,,,,,,,,
5047,-170.5626283299963,-71.096155569688,13,30.57,0,0.36,,,,,,,,,
5048,-157.89872419711733,-71.84599376837487,5,30.19,0,0.36,,,,,,,,,
5049,-94.17301808525706,-77.2996988675153,13,29.94,0,0.33,,,,,,,,,
5050,-100.01,-76.45514717853476,1,29.53,0,0.33,,,,,,,,,
5051,-99.50857085825031,-78.18527338290501,5,29.3,0,0.33,,,,,,,,,
5052,-99.92009115756241,-78.81666638985175,2,28.9,0,0.33,,,,,,,,,
5053,-276.9476407006476,-80.16227432889764,15,29.01,0,0.33,,,,,,,,,
5054,-38.12873815466562,-79.40642730456864,19,29.16,0,0.33,,,,,,,,,
5055,254.31611669457988,-74.31875779797451,97,29.92,2,0.35,,,,,,,,,
5056,-309.32792075914705,-75.41467093551583,24,30.05,0,0.35,,,,,,,,,
5057,-100.01,-81.80873851920035,1,29.28,0,0.34,,,,,,,,,
5058,-311.95666323901577,-88.83714649439065,25,28.29,0,0.33,,,,,,,,,
5059,-249.56410045477895,-90.78921195916702,16,28.24,0,0.32,,,,,,,,,
5060,59.898805557748474,-88.47490579948902,46,28.62,1,0.33,,,,,,,,,
5061,-273.9088117513112,-92.49868200957197,19,28.49,0,0.33,,,,,,,,,
5062,-4.137730076750827,-97.82534472989059,22,27.98,0,0.32,,,,,,,,,
5063,-280.24610048700526,-98.99523446904719,18,27.99,0,0.32,,,,,,,,,
5064,92.84757237447813,-100.22799733070778,24,27.78,1,0.31,,,,,,,,,
5065,-275.92977715184213,-102.80617470757588,26,27.86,0,0.31,,,,,,,,,
5066,-114.74484934716912,-102.99768189239371,2,27.78,0,0.31,,,,,,,,,
5067,-10.647451650102965,-101.1543513758936,49,28.19,2,0.33,,,,,,,,,
5068,33.54815485825064,-99.67092402955404,35,28.52,0,0.33,,,,,,,,,
5069,-268.1418399051272,-102.24809794667368,15,28.19,0,0.32,,,,,,,,,
5070,-2.872305245094978,-101.47747837652912,31,28.29,1,0.33,,,,,,,,,
5071,-244.53576655128285,-103.09235279666258,12,28.34,0,0.33,,,,,,,,,
5072,-245.10146617603033,-107.97218263257814,12,27.93,0,0.33,,,,,,,,,
5073,-347.93285608908076,-109.69091621176418,34,28.01,0,0.33,,,,,,,,,
5074,-100.01,-107.50043894128022,1,27.74,0,0.33,,,,,,,,,
5075,-83.03139742353164,-107.33065291551557,7,27.8,0,0.33,,,,,,,,,
5076,-260.28189800059874,-109.41476644419805,17,27.72,0,0.33,,,,,,,,,
5077,1055.1130927720696,-97.96779672975505,49,28.15,3,0.36,,,,,,,,,
5078,-92.1194148830148,-96.18479705384365,5,27.96,0,0.36,,,,,,,,,
5079,242.7956157896242,-91.0460060422536,50,27.23,1,0.35,,,,,,,,,
5080,-260.6508909678904,-93.27622572484266,18,27.06,0,0.35,,,,,,,,,
5081,-83.73621513339552,-95.93641569968139,9,26.37,0,0.31,,,,,,,,,
5082,-100.01,-97.56428667654906,1,26.12,0,0.31,,,,,,,,,
5083,187.12612872351008,-94.1718510050655,36,26.43,1,0.32,,,,,,,,,
5084,-76.54897721538057,-88.99050207854947,80,26.81,0,0.32,,,,,,,,,
5085,-244.8823500560161,-93.91094998193847,18,26.55,0,0.3,,,,,,,,,
5086,-292.804811317697,-96.2666738193212,24,26.49,0,0.29,,,,,,,,,
5087,-163.4464646890639,-96.99577176399355,32,26.55,0,0.29,,,,,,,,,
5088,-243.36257955415147,-105.44676966733374,38,25.38,0,0.29,,,,,,,,,
5089,-202.46680678195557,-104.64678393048229,10,25.26,0,0.29,,,,,,,,,
5090,-71.72186165024118,-105.62044293348423,26,24.93,0,0.28,,,,,,,,,
5091,-216.9226033520942,-108.45171343623642,10,24.75,0,0.28,,,,,,,,,
5092,-242.4736224360227,-111.92797954436993,21,24.57,0,0.26,,,,,,,,,
5093,-256.41817079071126,-112.1735074428275,19,24.57,0,0.26,,,,,,,,,
5094,1.6048604785110854,-102.16719452763441,63,23.42,0,0.24,,,,,,,,,
5095,236.9751036204309,-98.79734349143011,67,24.08,0,0.24,,,,,,,,,
5096,-17.9047230739032,-100.28592247873142,46,24.26,0,0.22,,,,,,,,,
5097,311.14150365707866,-96.41024873239569,95,25.08,1,0.23,,,,,,,,,
5098,-354.4490328123645,-97.24358303139734,55,25.43,0,0.23,,,,,,,,,
5099,-244.87070462015805,-100.37432428417944,12,24.78,0,0.23,,,,,,,,,
5100,-205.2481348213173,-102.62696184047283,11,24.65,0,0.23,,,,,,,,,
5101,162.51595351248938,-100.05030230534793,65,25.2,2,0.25,,,,,,,,,
5102,-0.737256772628271,-99.40530385627612,31,25.39,0,0.25,,,,,,,,,
5103,-93.85996208171801,-98.49695243593624,80,26.08,3,0.28,,,,,,,,,
5104,-19.895195995673916,-100.21106696206628,46,26.3,2,0.29,,,,,,,,,
5105,-459.07881557870604,-102.36822932231183,33,26.25,0,0.29,,,,,,,,,
5106,-128.0019220962231,-104.9996130803179,3,25.85,0,0.29,,,,,,,,,
5107,-201.8542748794703,-104.8754849045984,12,25.44,0,0.28,,,,,,,,,
5108,-152.20112680735053,-105.43188816242045,42,25.77,0,0.28,,,,,,,,,
5109,-114.79481075666978,-105.57973626998717,2,25.78,0,0.28,,,,,,,,,
5110,85.31100856293536,-103.08863221348602,58,26.24,1,0.29,,,,,,,,,
5111,-847.9600415668419,-110.56903356931878,110,27.32,1,0.3,,,,,,,,,
5112,-247.4912184767246,-112.70204158251644,18,27.27,0,0.3,,,,,,,,,
5113,-278.98042540549625,-117.13314112698689,24,27.12,0,0.3,,,,,,,,,
5114,-173.03705547779865,-118.29263037289925,7,26.89,0,0.3,,,,,,,,,
5115,-230.88613742943602,-123.3227009169152,18,26.62,0,0.3,,,,,,,,,
5116,-212.11161200207954,-121.27484995405852,12,26.42,0,0.3,,,,,,,,,
5117,-159.93106937982134,-120.37203542885871,14,26.31,0,0.3,,,,,,,,,
5118,53.841541832091835,-118.95169825459024,37,26.54,0,0.3,,,,,,,,,
5119,-143.76319492254837,-119.98637503324257,4,26.39,0,0.3,,,,,,,,,
5120,-253.14656685705256,-121.24990092566598,16,26.5,0,0.3,,,,,,,,,
5121,4.370698578588119,-120.2060939398801,39,26.88,1,0.31,,,,,,,,,
5122,-78.94859976224956,-119.99813641491994,78,27.64,0,0.31,,,,,,,,,
5123,-123.7286248293544,-120.29456049583149,33,27.68,1,0.32,,,,,,,,,
