Episodio,Recompensa_Episodio,Recompensa_Promedio_Movil,Pasos_Episodio,Pasos_Promedio_Movil,Metas_Alcanzadas_Episodio,Metas_Alcanzadas_Promedio_Movil,loss,policy_loss,value_loss,actor_loss,critic_loss,entropy_loss,alpha_loss,alpha,epsilon
2000,-99.91886937144861,-101.54695595007584,2,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2001,-100.01,-101.54695595007583,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2002,-100.01,-101.54695595007584,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2003,-100.01,-101.54695595007584,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2004,-99.8056392525524,-101.25114153930176,3,2.3,0,0.0,,0.0,0.0,,,0.0,,,
2005,-129.14829162336835,-101.54252445553544,5,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2006,-99.67078604549293,-101.53913231599037,4,2.37,0,0.0,,0.0,0.0,,,0.0,,,
2007,-100.01,-101.39359640492397,1,2.33,0,0.0,,0.0,0.0,,,0.0,,,
2008,-100.01,-101.39449954119,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2009,-100.01,-101.39541355493795,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2010,-100.01,-101.39630385964176,1,2.3,0,0.0,,0.0,0.0,,,0.0,,,
2011,-96.46858138055731,-101.36088967344733,9,2.38,0,0.0,,0.0,0.0,,,0.0,,,
2012,-100.01,-101.36088967344733,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
2013,-99.66545012010357,-101.20833733444451,5,2.41,0,0.0,,0.0,0.0,,,0.0,,,
2014,-99.80381509642658,-101.20627548540877,3,2.43,0,0.0,,0.0,0.0,,,0.0,,,
2015,-99.80755160034079,-101.20581167841395,3,2.43,0,0.0,,0.0,0.0,,,0.0,,,
2016,-99.91903889187473,-101.20642896587137,2,2.42,0,0.0,,0.0,0.0,,,0.0,,,
2017,-100.01,-100.90931243306014,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
2018,-99.67015908327265,-100.90591402389288,4,2.42,0,0.0,,0.0,0.0,,,0.0,,,
2019,-100.01,-100.90749195272811,1,2.4,0,0.0,,0.0,0.0,,,0.0,,,
2020,-100.01,-100.90749195272812,1,2.4,0,0.0,,0.0,0.0,,,0.0,,,
2021,-114.81505435427412,-101.05554249627086,4,2.43,0,0.0,,-0.007842831934491793,88.07963307698567,,,0.8945913910865784,,,
2022,-100.01,-101.05554249627086,1,2.43,0,0.0,,0.0,0.0,,,0.0,,,
2023,-114.97009115756241,-101.207176394876,2,2.42,0,0.0,,0.0,0.0,,,0.0,,,
2024,-100.01,-101.20921111709237,1,2.4,0,0.0,,0.0,0.0,,,0.0,,,
2025,-99.7198361086649,-101.20630947817901,4,2.43,0,0.0,,0.0,0.0,,,0.0,,,
2026,-100.01,-101.20630947817901,1,2.43,0,0.0,,0.0,0.0,,,0.0,,,
2027,-99.80703752886787,-101.20517888556289,3,2.44,0,0.0,,0.0,0.0,,,0.0,,,
2028,-99.85666212271025,-101.20364550679,3,2.46,0,0.0,,0.0,0.0,,,0.0,,,
2029,-100.01,-101.20455494641517,1,2.45,0,0.0,,0.0,0.0,,,0.0,,,
2030,-99.91918960596014,-101.20364684247477,2,2.46,0,0.0,,0.0,0.0,,,0.0,,,
2031,-99.8582414687073,-101.2176663245525,3,2.46,0,0.0,,0.0,0.0,,,0.0,,,
2032,-99.92009115756241,-100.63821011903174,2,2.41,0,0.0,,0.0,0.0,,,0.0,,,
2033,-100.01,-100.64029127575328,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
2034,-100.01,-100.64029127575328,1,2.39,0,0.0,,0.0,0.0,,,0.0,,,
2035,-99.91903889187473,-100.6402960491655,2,2.39,0,0.0,,0.0,0.0,,,0.0,,,
2036,-99.80608226333565,-100.63825687179886,3,2.41,0,0.0,,0.0,0.0,,,0.0,,,
2037,-100.01,-100.64173825301513,1,2.38,0,0.0,,0.0,0.0,,,0.0,,,
2038,-100.01,-100.64263107112703,1,2.37,0,0.0,,0.0,0.0,,,0.0,,,
2039,-99.91960181823018,-100.64377172859332,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2040,-99.80292469364265,-100.64323892068147,3,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2041,-100.01,-100.64415733312443,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2042,-99.91819443511108,-100.64528288494999,2,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2043,-100.01,-100.64528288494999,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2044,-99.91945862998166,-100.64437747124981,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2045,-100.01,-100.64437747124983,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2046,-100.01,-100.64437747124981,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2047,-100.01,-100.64437747124981,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2048,-100.01,-100.64528145306751,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2049,-100.01,-100.64683191489699,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2050,-99.50924660276661,-100.64182438092465,5,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2051,-100.01,-100.64273382054982,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2052,-100.01,-100.64273382054982,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2053,-100.01,-100.64273382054982,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2054,-99.92082149222719,-100.64184203547207,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2055,-100.01,-100.6418420354721,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2056,-99.50404675958494,-100.64021652365642,5,2.37,0,0.0,,0.0031241923570632935,66.10089174906413,,,0.9006679952144623,,,
2057,-99.67281737873346,-100.63738846455473,4,2.25,0,0.0,,0.0,0.0,,,0.0,,,
2058,-157.37527412512094,-101.21104120580594,8,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2059,-99.6682891888861,-101.2126189574148,4,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2060,-98.88144522995023,-101.20337258708093,6,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2061,-99.6672065759542,-101.200855959126,4,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2062,-99.92071818881072,-101.05035984478927,2,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2063,-100.01,-101.05035984478927,1,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2064,-100.01,-101.05126928441445,1,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2065,-99.80378247373858,-101.04920710915184,3,2.37,0,0.0,,0.0,0.0,,,0.0,,,
2066,-99.92021430624212,-101.05174697584921,2,2.35,0,0.0,,0.0,0.0,,,0.0,,,
2067,-100.01,-101.05263774168523,1,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2068,-99.85315601365595,-101.05447668118468,3,2.33,0,0.0,,0.0,0.0,,,0.0,,,
2069,-100.01,-101.05649260025037,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2070,-99.9196863733996,-101.05647936225641,2,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2071,-100.01,-101.05647936225641,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2072,-100.01,-101.05647936225641,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2073,-100.01,-101.05737606603158,1,2.3,0,0.0,,0.0,0.0,,,0.0,,,
2074,-100.01,-101.05737606603158,1,2.3,0,0.0,,0.0,0.0,,,0.0,,,
2075,-100.01,-101.05826806864519,1,2.29,0,0.0,,0.0,0.0,,,0.0,,,
2076,-99.66850637160519,-101.05574858114666,4,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2077,-99.80480755654362,-101.05369665671209,3,2.33,0,0.0,,0.0,0.0,,,0.0,,,
2078,-100.01,-101.05369665671209,1,2.33,0,0.0,,0.0,0.0,,,0.0,,,
2079,-100.01,-101.05572560686701,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2080,-100.01,-101.05572560686701,1,2.31,0,0.0,,0.0,0.0,,,0.0,,,
2081,-99.55510456681725,-101.05462611321538,5,2.32,0,0.0,,-0.0036174987132350602,100.1572717030843,,,0.9032654364903768,,,
2082,-99.66592760005571,-100.9046720271075,4,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2083,-100.01,-100.9046720271075,1,2.32,0,0.0,,0.0,0.0,,,0.0,,,
2084,-114.11877703826461,-101.04665524627555,4,2.34,0,0.0,,0.0,0.0,,,0.0,,,
2085,-100.01,-101.17749990552458,1,2.18,0,0.0,,0.0,0.0,,,0.0,,,
2086,-99.66753725302189,-101.1740752780548,4,2.21,0,0.0,,0.0,0.0,,,0.0,,,
2087,-100.01,-101.17447745148624,1,2.2,0,0.0,,0.0,0.0,,,0.0,,,
2088,-99.92009115756241,-101.17357836306188,2,2.21,0,0.0,,0.0,0.0,,,0.0,,,
2089,-99.91883152979294,-101.1726666783598,2,2.22,0,0.0,,0.0,0.0,,,0.0,,,
2090,10.879149830366444,-100.06467612022047,172,3.92,0,0.0,,0.0008624854187170663,485.5260874430338,,,1.7679937879244487,,,
2091,-100.01,-100.06557147520252,1,3.91,0,0.0,,,,,,,,,
2092,-99.8082414687073,-100.06699928430571,3,3.9,0,0.0,,-0.0444761100742552,218.6342307196723,,,0.8864079316457113,,,
2093,-100.01,-100.06699928430571,1,3.9,0,0.0,,0.0,0.0,,,0.0,,,
2094,-99.91945862998166,-100.06955346801696,2,3.88,0,0.0,,0.0,0.0,,,0.0,,,
2095,-100.01,-100.06955346801695,1,3.88,0,0.0,,0.0,0.0,,,0.0,,,
2096,-114.7440457091102,-100.21689392510805,2,3.89,0,0.0,,0.0,0.0,,,0.0,,,
2097,-99.80188432784612,-100.21819621929572,3,3.88,0,0.0,,0.0,0.0,,,0.0,,,
2098,-99.92079973863913,-100.2173042166821,2,3.89,0,0.0,,0.0,0.0,,,0.0,,,
2099,-114.53277599193487,-100.3629403052051,4,3.91,0,0.0,,0.0,0.0,,,0.0,,,
2100,-99.7198361086649,-100.36094997257726,4,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2101,-100.01,-100.36094997257727,1,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2102,-100.01,-100.36094997257727,1,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2103,-114.70840455706113,-100.50793401814788,5,3.97,0,0.0,,0.0,0.0,,,0.0,,,
2104,-99.91883152979294,-100.50906594092028,2,3.96,0,0.0,,0.0,0.0,,,0.0,,,
2105,-99.8056392525524,-100.21563941721212,3,3.94,0,0.0,,0.0,0.0,,,0.0,,,
2106,-100.01,-100.21903155675719,1,3.91,0,0.0,,0.0,0.0,,,0.0,,,
2107,-99.8040622106907,-100.21697217886408,3,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2108,-100.01,-100.21697217886411,1,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2109,-100.01,-100.21697217886413,1,3.93,0,0.0,,0.0,0.0,,,0.0,,,
2110,-99.80188432784612,-100.21489102214257,3,3.95,0,0.0,,0.0,0.0,,,0.0,,,
2111,-99.92001932018582,-100.24940540153884,2,3.88,0,0.0,,0.0,0.0,,,0.0,,,
2112,-100.01,-100.24940540153884,1,3.88,0,0.0,,0.0,0.0,,,0.0,,,
2113,-99.92009679047928,-100.2519518682426,2,3.85,0,0.0,,0.0,0.0,,,0.0,,,
2114,-114.51423476506562,-100.39905606492898,5,3.87,0,0.0,,0.0,0.0,,,0.0,,,
2115,-100.01,-100.4010805489256,1,3.85,0,0.0,,0.0,0.0,,,0.0,,,
2116,-100.01,-100.40199016000685,1,3.84,0,0.0,,0.0,0.0,,,0.0,,,
2117,-99.91881349030642,-100.40107829490991,2,3.85,0,0.0,,0.0,0.0,,,0.0,,,
2118,-227.13410729468,-101.67571777702398,13,3.94,0,0.0,,-0.00024616314719120663,276.72859954833984,,,0.9054794212182363,,,
2119,-100.01,-101.67571777702398,1,3.94,0,0.0,,0.0,0.0,,,0.0,,,
2120,-99.66926206371195,-101.6723103976611,4,3.97,0,0.0,,0.0,0.0,,,0.0,,,
2121,-96.91657559556589,-101.493325610074,5,3.98,0,0.0,,0.0,0.0,,,0.0,,,
2122,-99.80424885908324,-101.49126809866485,3,4.0,0,0.0,,0.0,0.0,,,0.0,,,
2123,-100.01,-101.3416671870892,1,3.99,0,0.0,,0.0,0.0,,,0.0,,,
2124,-100.01,-101.34166718708923,1,3.99,0,0.0,,0.0,0.0,,,0.0,,,
2125,-114.6274697180377,-101.49074352318296,3,3.98,0,0.0,,0.0,0.0,,,0.0,,,
2126,-157.44272361073422,-102.06507075929031,8,4.05,0,0.0,,0.0,0.0,,,0.0,,,
2127,-112.51826030137114,-102.19218298701533,8,4.1,0,0.0,,0.0,0.0,,,0.0,,,
2128,-99.91883152979294,-102.19280468108616,2,4.09,0,0.0,,0.0,0.0,,,0.0,,,
2129,-100.01,-102.19280468108614,1,4.09,0,0.0,,0.0,0.0,,,0.0,,,
2130,-114.9700179623396,-102.34331296464994,2,4.09,0,0.0,,0.0,0.0,,,0.0,,,
2131,-99.80057826159208,-102.34273633257881,3,4.09,0,0.0,,0.0,0.0,,,0.0,,,
2132,-99.80665212235992,-102.34160194222677,3,4.1,0,0.0,,0.0,0.0,,,0.0,,,
2133,-100.01,-102.34160194222677,1,4.1,0,0.0,,0.0,0.0,,,0.0,,,
2134,-99.91981700929001,-102.34070011231967,2,4.11,0,0.0,,0.0,0.0,,,0.0,,,
2135,-99.9188131910954,-102.34069785531186,2,4.11,0,0.0,,0.0,0.0,,,0.0,,,
2136,-99.6672065759542,-102.33930909843806,4,4.12,0,0.0,,0.0,0.0,,,0.0,,,
2137,-99.92021430624212,-102.3384112415005,2,4.13,0,0.0,,0.0,0.0,,,0.0,,,
2138,-99.80703752886787,-102.33638161678918,3,4.15,0,0.0,,,,,,,,,
2139,-99.9202824565877,-102.33638842317276,2,4.15,0,0.0,,0.0018106396827432844,200.18727391295963,,,0.8930364847183228,,,
2140,-99.80840809343049,-102.33644325717063,3,4.15,0,0.0,,0.0,0.0,,,0.0,,,
2141,-99.4540494611286,-102.33088375178191,3,4.17,0,0.0,,0.0,0.0,,,0.0,,,
2142,-100.01,-102.33180180743081,1,4.16,0,0.0,,0.0,0.0,,,0.0,,,
2143,-97.17654617301461,-102.30346726916093,6,4.21,0,0.0,,0.0,0.0,,,0.0,,,
2144,-99.80855834960148,-102.30235826635712,3,4.22,0,0.0,,0.0,0.0,,,0.0,,,
2145,-100.01,-102.30235826635713,1,4.22,0,0.0,,0.0,0.0,,,0.0,,,
2146,-100.01,-102.30235826635713,1,4.22,0,0.0,,0.0,0.0,,,0.0,,,
2147,-99.85652777836466,-102.30082354414078,3,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2148,-100.01,-102.3008235441408,1,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2149,-100.01,-102.30082354414078,1,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2150,-99.6684688110195,-102.30241576622333,4,4.23,0,0.0,,0.0,0.0,,,0.0,,,
2151,-100.01,-102.3024157662233,1,4.23,0,0.0,,0.0,0.0,,,0.0,,,
2152,-99.92009679047928,-102.30151673412811,2,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2153,-100.01,-102.30151673412811,1,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2154,-100.01,-102.30240851920584,1,4.23,0,0.0,,0.0,0.0,,,0.0,,,
2155,-99.91907877243479,-102.30149930693018,2,4.24,0,0.0,,0.0,0.0,,,0.0,,,
2156,-99.8025736421988,-102.30448457575632,3,4.22,0,0.0,,0.0,0.0,,,0.0,,,
2157,-100.01,-102.30785640196899,1,4.19,0,0.0,,0.0,0.0,,,0.0,,,
2158,-98.50810416036973,-101.71918470232147,6,4.17,0,0.0,,0.0,0.0,,,0.0,,,
2159,-99.66592760005571,-101.71916108643316,4,4.17,0,0.0,,0.0,0.0,,,0.0,,,
2160,-113.95307178470932,-101.86987735198078,6,4.17,0,0.0,,0.0,0.0,,,0.0,,,
2161,-99.85542207438722,-101.8717595069651,3,4.16,0,0.0,,0.0,0.0,,,0.0,,,
2162,-100.01,-101.872652325077,1,4.15,0,0.0,,0.0,0.0,,,0.0,,,
2163,-99.9192210200615,-101.87174453527761,2,4.16,0,0.0,,0.0,0.0,,,0.0,,,
2164,-99.92068402038421,-101.87085137548145,2,4.17,0,0.0,,0.0,0.0,,,0.0,,,
2165,-128.806412653703,-102.16087767728108,3,4.17,0,0.0,,-0.0016982164233922958,55.00930150349935,,,0.8897063036759695,,,
2166,-100.01,-102.16177553421865,1,4.16,0,0.0,,0.0,0.0,,,0.0,,,
2167,-98.90025392760535,-102.15067807349473,6,4.21,0,0.0,,0.0,0.0,,,0.0,,,
2168,-97.37987696463675,-102.12594528300453,8,4.26,0,0.0,,0.0,0.0,,,0.0,,,
2169,-100.01,-102.12594528300453,1,4.26,0,0.0,,0.0,0.0,,,0.0,,,
2170,-171.56715625794521,-102.84241998184999,9,4.33,0,0.0,,0.0,0.0,,,0.0,,,
2171,-100.01,-102.84241998184999,1,4.33,0,0.0,,0.0,0.0,,,0.0,,,
2172,-99.67230624450305,-102.83904304429501,4,4.36,0,0.0,,0.0,0.0,,,0.0,,,
2173,-99.92012169749133,-102.83814426126992,2,4.37,0,0.0,,0.0,0.0,,,0.0,,,
2174,-89.20091063806187,-102.73005336765054,15,4.51,0,0.0,,0.0,0.0,,,0.0,,,
2175,-100.01,-102.73005336765054,1,4.51,0,0.0,,0.0,0.0,,,0.0,,,
2176,-100.01,-102.73346830393447,1,4.48,0,0.0,,0.0,0.0,,,0.0,,,
2177,-99.92001626197147,-102.73462039098877,2,4.47,0,0.0,,0.0,0.0,,,0.0,,,
2178,-100.01,-102.73462039098877,1,4.47,0,0.0,,0.0,0.0,,,0.0,,,
2179,-100.01,-102.73462039098877,1,4.47,0,0.0,,0.0,0.0,,,0.0,,,
2180,-99.80393229982143,-102.73255971398697,3,4.49,0,0.0,,0.0,0.0,,,0.0,,,
2181,-100.01,-102.73710866831881,1,4.45,0,0.0,,0.0,0.0,,,0.0,,,
2182,-100.01,-102.74054939231824,1,4.42,0,0.0,,0.0,0.0,,,0.0,,,
2183,-99.80359601034098,-102.73848535242165,3,4.44,0,0.0,,0.0,0.0,,,0.0,,,
2184,-99.92101017279434,-102.59650768376697,2,4.42,0,0.0,,-0.00020524486899375916,180.7560831705729,,,0.8825238049030304,,,
2185,-100.01,-102.59650768376696,1,4.42,0,0.0,,0.0,0.0,,,0.0,,,
2186,-100.01,-102.59993231123673,1,4.39,0,0.0,,0.0,0.0,,,0.0,,,
2187,-100.01,-102.59993231123676,1,4.39,0,0.0,,0.0,0.0,,,0.0,,,
2188,-100.01,-102.60083139966113,1,4.38,0,0.0,,0.0,0.0,,,0.0,,,
2189,-100.01,-102.60174308436319,1,4.37,0,0.0,,0.0,0.0,,,0.0,,,
2190,-99.91978265685627,-103.70973240923541,2,2.67,0,0.0,,0.0,0.0,,,0.0,,,
2191,-100.01,-103.70973240923541,1,2.67,0,0.0,,0.0,0.0,,,0.0,,,
2192,-100.01,-103.71174999454836,1,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2193,-100.01,-103.71174999454836,1,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2194,-100.01,-103.71265540824852,1,2.64,0,0.0,,0.0,0.0,,,0.0,,,
2195,-90.86005326049806,-103.62115594085351,15,2.78,0,0.0,,0.0,0.0,,,0.0,,,
2196,-100.01,-103.4738154837624,1,2.77,0,0.0,,0.0,0.0,,,0.0,,,
2197,-98.89540315878003,-103.46475067207173,6,2.8,0,0.0,,0.0,0.0,,,0.0,,,
2198,-100.01,-103.46564267468536,1,2.79,0,0.0,,0.0,0.0,,,0.0,,,
2199,-100.01,-103.320414914766,1,2.76,0,0.0,,0.0,0.0,,,0.0,,,
2200,-100.01,-103.32331655367936,1,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2201,-100.01,-103.32331655367936,1,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2202,-99.91957784274477,-103.32241233210681,2,2.74,0,0.0,,0.0,0.0,,,0.0,,,
2203,-99.80330587289158,-103.17336134526514,3,2.72,0,0.0,,0.0,0.0,,,0.0,,,
2204,-99.65789046605761,-103.17075193462779,5,2.75,0,0.0,,0.0,0.0,,,0.0,,,
2205,-100.01,-103.17279554210226,1,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2206,-99.92102696530075,-103.17190581175527,2,2.74,0,0.0,,0.0,0.0,,,0.0,,,
2207,-114.96894100911304,-103.32355459973947,2,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2208,-99.92046450179231,-103.3226592447574,2,2.74,0,0.0,,0.0,0.0,,,0.0,,,
2209,-99.92140378120644,-103.32177328256947,2,2.75,0,0.0,,0.0,0.0,,,0.0,,,
2210,-100.01,-103.32385443929098,1,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2211,-100.01,-103.32475424608916,1,2.72,0,0.0,,0.0,0.0,,,0.0,,,
2212,-99.9200179623396,-103.32385442571254,2,2.73,0,0.0,,0.0,0.0,,,0.0,,,
2213,-99.66772817764075,-103.32133073958417,4,2.75,0,0.0,,0.0033104708418250084,80.2997652689616,,,0.8769394755363464,,,
2214,-99.91819443511108,-103.17537033628462,2,2.72,0,0.0,,0.0,0.0,,,0.0,,,
2215,-171.5366373427549,-103.89063670971217,9,2.8,0,0.0,,0.0,0.0,,,0.0,,,
2216,-100.01,-103.89063670971214,1,2.8,0,0.0,,0.0,0.0,,,0.0,,,
2217,-99.67034660505146,-103.88815204085961,4,2.82,0,0.0,,0.0,0.0,,,0.0,,,
2218,-100.01,-102.61691096791282,1,2.7,0,0.0,,0.0,0.0,,,0.0,,,
2219,-188.05987644203765,-103.49740973233318,8,2.77,0,0.0,,0.0,0.0,,,0.0,,,
2220,-99.80779029069838,-103.49879501460303,3,2.76,0,0.0,,0.0,0.0,,,0.0,,,
2221,-143.4769615281641,-103.964398873929,6,2.77,0,0.0,,0.0,0.0,,,0.0,,,
2222,-100.01,-103.96645638533819,1,2.75,0,0.0,,0.0,0.0,,,0.0,,,
2223,-99.9198473618082,-103.96555485895628,2,2.76,0,0.0,,0.0,0.0,,,0.0,,,
2224,-99.74450247066731,-103.96289988366294,2,2.77,0,0.0,,0.0,0.0,,,0.0,,,
2225,-100.01,-103.81672518648256,1,2.75,0,0.0,,0.0,0.0,,,0.0,,,
2226,-100.01,-103.24239795037523,1,2.68,0,0.0,,0.0,0.0,,,0.0,,,
2227,-99.66623900482737,-103.11387773740978,4,2.64,0,0.0,,0.0,0.0,,,0.0,,,
2228,-99.91873485901885,-103.11387677070205,2,2.64,0,0.0,,0.0,0.0,,,0.0,,,
2229,-100.01,-103.11387677070205,1,2.64,0,0.0,,0.0,0.0,,,0.0,,,
2230,-143.50370138649185,-103.39921360494358,6,2.68,0,0.0,,0.0,0.0,,,0.0,,,
2231,-99.91859862520218,-103.40039380857966,2,2.67,0,0.0,,0.0,0.0,,,0.0,,,
2232,-100.01,-103.40242728735606,1,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2233,-100.01,-103.40242728735606,1,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2234,-100.01,-103.40332911726317,1,2.64,0,0.0,,0.0,0.0,,,0.0,,,
2235,-100.01,-103.40424098535223,1,2.63,0,0.0,,0.0,0.0,,,0.0,,,
2236,-100.01,-103.40766891959267,1,2.6,0,0.0,,0.0,0.0,,,0.0,,,
2237,-99.80273416387965,-103.40649411816904,3,2.61,0,0.0,,-0.0006238880256811777,329.8994623819987,,,0.8791259229183197,,,
2238,-100.01,-103.40852374288035,1,2.59,0,0.0,,0.0,0.0,,,0.0,,,
2239,-100.01,-103.40942091831448,1,2.58,0,0.0,,0.0,0.0,,,0.0,,,
2240,-100.01,-103.41143683738017,1,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2241,-99.80285800318639,-103.41492492280076,3,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2242,-100.01,-103.41492492280076,1,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2243,-114.66255479512748,-103.5897850090219,4,2.54,0,0.0,,0.0,0.0,,,0.0,,,
2244,-99.6682891888861,-103.58838231741474,4,2.55,0,0.0,,0.0,0.0,,,0.0,,,
2245,-99.91856155065139,-103.58746793292126,2,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2246,-100.01,-103.58746793292126,1,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2247,-99.81073373663516,-103.58700999250397,3,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2248,-100.01,-103.58700999250395,1,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2249,-100.01,-103.58700999250394,1,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2250,-100.01,-103.59042530439376,1,2.53,0,0.0,,0.0,0.0,,,0.0,,,
2251,-100.01,-103.59042530439378,1,2.53,0,0.0,,0.0,0.0,,,0.0,,,
2252,-99.91883152979294,-103.5904126517869,2,2.53,0,0.0,,0.0,0.0,,,0.0,,,
2253,-100.01,-103.5904126517869,1,2.53,0,0.0,,0.0,0.0,,,0.0,,,
2254,-109.92223596853039,-103.6895350114722,4,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2255,-99.91956205599854,-103.68953984430783,2,2.56,0,0.0,,0.0,0.0,,,0.0,,,
2256,-114.71741764565195,-103.83868828434235,4,2.57,0,0.0,,0.0,0.0,,,0.0,,,
2257,-100.01,-103.83868828434237,1,2.57,0,0.0,,0.0,0.0,,,0.0,,,
2258,-98.24768943418424,-103.8360841370805,7,2.58,0,0.0,,0.0,0.0,,,0.0,,,
2259,-100.01,-103.83952486107995,1,2.55,0,0.0,,0.0,0.0,,,0.0,,,
2260,-99.92009115756241,-103.69919505480848,2,2.51,0,0.0,,0.0,0.0,,,0.0,,,
2261,-99.80822945456367,-103.69872312861025,3,2.51,0,0.0,,0.0,0.0,,,0.0,,,
2262,-170.7678737648538,-104.4063018662588,10,2.6,0,0.0,,0.0,0.0,,,0.0,,,
2263,-98.22734932027709,-104.38938314926095,7,2.65,0,0.0,,-0.0012686134626468022,227.22010294596353,,,0.881553461154302,,,
2264,-99.80620548482639,-104.38823836390537,3,2.66,0,0.0,,0.0,0.0,,,0.0,,,
2265,-99.9198473618082,-104.09937271098643,2,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2266,-100.01,-104.09937271098644,1,2.65,0,0.0,,0.0,0.0,,,0.0,,,
2267,-100.01,-104.11047017171039,1,2.6,0,0.0,,0.0,0.0,,,0.0,,,
2268,-100.01,-104.13677140206403,1,2.53,0,0.0,,0.0,0.0,,,0.0,,,
2269,-99.80674548756811,-104.13473885693968,3,2.55,0,0.0,,0.0,0.0,,,0.0,,,
2270,-99.85257364219879,-103.41759303078221,3,2.49,0,0.0,,0.0,0.0,,,0.0,,,
2271,-99.85433230017702,-103.41603635378398,3,2.51,0,0.0,,0.0,0.0,,,0.0,,,
2272,-100.01,-103.41941329133896,1,2.48,0,0.0,,0.0,0.0,,,0.0,,,
2273,-100.01,-103.42031207436406,1,2.47,0,0.0,,0.0,0.0,,,0.0,,,
2274,-129.26494322490365,-103.82095240023249,4,2.36,0,0.0,,0.0,0.0,,,0.0,,,
2275,-98.88135455449829,-103.80966594577745,6,2.41,0,0.0,,0.0,0.0,,,0.0,,,
2276,-99.91883152979294,-103.80875426107538,2,2.42,0,0.0,,0.0,0.0,,,0.0,,,
2277,-100.01,-103.80965409845567,1,2.41,0,0.0,,0.0,0.0,,,0.0,,,
